Time	Open	High	Low	Close	Volume
2007-09-04 00:00:00	1.2089	1.2096	1.2086	1.2094	30124
2007-09-04 04:00:00	1.2094	1.2095	1.2075	1.2085	365185
2007-09-04 08:00:00	1.2084	1.2137	1.20825	1.2114	704357
2007-09-04 12:00:00	1.2114	1.2151	1.2104	1.2109	807355
2007-09-04 16:00:00	1.2109	1.2119	1.2103	1.2113	222144
2007-09-04 20:00:00	1.2113	1.2126	1.20965	1.2103	101734
2007-09-05 00:00:00	1.2103	1.2108	1.2092	1.20975	67116
2007-09-05 04:00:00	1.20975	1.2132	1.20975	1.2131	425856
2007-09-05 08:00:00	1.2131	1.2138	1.2113	1.2118	685192
2007-09-05 12:00:00	1.2118	1.2136	1.2021	1.2025	1083711
2007-09-05 16:00:00	1.2025	1.2045	1.20215	1.2036	280445
2007-09-05 20:00:00	1.2036	1.2047	1.20295	1.2036	77508
2007-09-06 00:00:00	1.2036	1.2052	1.2033	1.205	72627
2007-09-06 04:00:00	1.205	1.2062	1.2041	1.2052	374533
2007-09-06 08:00:00	1.2052	1.2055	1.201	1.2016	785905
2007-09-06 12:00:00	1.2016	1.2048	1.1993	1.2007	892203
2007-09-06 16:00:00	1.2009	1.2023	1.2005	1.2014	160604
2007-09-06 20:00:00	1.2014	1.2018	1.2003	1.2011	51450
2007-09-07 00:00:00	1.2011	1.2025	1.2009	1.2022	72193
2007-09-07 04:00:00	1.2022	1.2026	1.2012	1.2016	236542
2007-09-07 08:00:00	1.2016	1.2019	1.19995	1.2008	518787
2007-09-07 12:00:00	1.2008	1.201	1.1869	1.1882	975723
2007-09-07 16:00:00	1.1882	1.1887	1.18605	1.1886	232882
2007-09-07 20:00:00	1.1886	1.1889	1.1877	1.1884	17007
2007-09-09 20:00:00	1.18768	1.18784	1.1854	1.18595	33351
2007-09-10 00:00:00	1.18595	1.1878	1.18545	1.1875	52889
2007-09-10 04:00:00	1.1875	1.18765	1.1841	1.1859	127597
2007-09-10 08:00:00	1.1859	1.1878	1.1841	1.1862	288538
2007-09-10 12:00:00	1.1862	1.1874	1.1852	1.186	375538
2007-09-10 16:00:00	1.186	1.188	1.1851	1.187	201444
2007-09-10 20:00:00	1.187	1.187	1.185	1.1867	82700
2007-09-11 00:00:00	1.1867	1.1876	1.1862	1.1862	88604
2007-09-11 04:00:00	1.1863	1.1894	1.1863	1.18855	279242
2007-09-11 08:00:00	1.18855	1.1888	1.18435	1.18655	580321
2007-09-11 12:00:00	1.1866	1.1874	1.18375	1.1865	694615
2007-09-11 16:00:00	1.1865	1.1899	1.18625	1.1891	281069
2007-09-11 20:00:00	1.1891	1.1896	1.18824	1.1888	98241
2007-09-12 00:00:00	1.1888	1.1895	1.18725	1.1877	94854
2007-09-12 04:00:00	1.1877	1.1881	1.18355	1.18645	378135
2007-09-12 08:00:00	1.18645	1.18655	1.1818	1.1825	544771
2007-09-12 12:00:00	1.1825	1.1862	1.182	1.1844	674409
2007-09-12 16:00:00	1.1844	1.1852	1.1833	1.1846	250026
2007-09-12 20:00:00	1.1846	1.1853	1.18375	1.1852	76597
2007-09-13 00:00:00	1.1852	1.1855	1.18455	1.1853	119069
2007-09-13 04:00:00	1.1853	1.1863	1.183	1.1834	310031
2007-09-13 08:00:00	1.1834	1.1861	1.18095	1.1859	646385
2007-09-13 12:00:00	1.186	1.1889	1.18015	1.1871	658987
2007-09-13 16:00:00	1.18705	1.1879	1.1859	1.1869	207428
2007-09-13 20:00:00	1.1869	1.1872	1.1842	1.1845	74465
2007-09-14 00:00:00	1.1846	1.18615	1.1845	1.18595	20888
2007-09-14 04:00:00	1.18595	1.1871	1.1849	1.1859	297495
2007-09-14 08:00:00	1.1859	1.1879	1.1854	1.1877	613751
2007-09-14 12:00:00	1.1877	1.1919	1.18385	1.1915	561061
2007-09-14 16:00:00	1.1916	1.1923	1.18855	1.1889	140203
2007-09-14 20:00:00	1.1889	1.1897	1.1886	1.1891	14084
2007-09-16 20:00:00	1.18924	1.1899	1.1881	1.1895	28837
2007-09-17 00:00:00	1.1895	1.1899	1.187	1.1877	70719
2007-09-17 04:00:00	1.1877	1.189	1.1862	1.18745	316551
2007-09-17 08:00:00	1.18745	1.1881	1.18475	1.18555	495319
2007-09-17 12:00:00	1.1856	1.18915	1.18495	1.18765	314881
2007-09-17 16:00:00	1.1875	1.1881	1.18619	1.1867	158805
2007-09-17 20:00:00	1.1868	1.18795	1.18644	1.1871	50720
2007-09-18 00:00:00	1.1871	1.1873	1.1862	1.1872	86700
2007-09-18 04:00:00	1.1872	1.18905	1.18605	1.1865	241906
2007-09-18 08:00:00	1.18645	1.1877	1.18615	1.1869	312027
