Time	Open	High	Low	Close	Volume
2007-09-04 00:00:00	1.2089	1.2151	1.2075	1.2103	2230899
2007-09-05 00:00:00	1.2103	1.2138	1.2021	1.2036	2619828
2007-09-06 00:00:00	1.2036	1.2062	1.1993	1.2011	2337322
2007-09-07 00:00:00	1.2011	1.2026	1.18605	1.1884	2053134
2007-09-09 00:00:00	1.18768	1.18784	1.1854	1.18595	33351
2007-09-10 00:00:00	1.18595	1.188	1.1841	1.1867	1128706
2007-09-11 00:00:00	1.1867	1.1899	1.18375	1.1888	2022092
2007-09-12 00:00:00	1.1888	1.1895	1.1818	1.1852	2018792
2007-09-13 00:00:00	1.1852	1.1889	1.18015	1.1845	2016365
2007-09-14 00:00:00	1.1846	1.1923	1.18385	1.1891	1647482
2007-09-16 00:00:00	1.18924	1.1899	1.1881	1.1895	28837
2007-09-17 00:00:00	1.1895	1.1899	1.18475	1.1871	1406995
2007-09-18 00:00:00	1.1871	1.1895	1.17925	1.1813	1371563
2007-09-19 00:00:00	1.1813	1.1879	1.1797	1.1825	1481819
2007-09-20 00:00:00	1.1825	1.1829	1.16865	1.1722	1463610
2007-09-21 00:00:00	1.17215	1.1772	1.16775	1.1723	1442582
2007-09-23 00:00:00	1.17225	1.17225	1.17085	1.1715	35538
2007-09-24 00:00:00	1.1715	1.1757	1.16855	1.1733	1390111
2007-09-25 00:00:00	1.17325	1.1746	1.16375	1.16595	1701087
2007-09-26 00:00:00	1.16595	1.172	1.16525	1.1699	1577885
2007-09-27 00:00:00	1.1699	1.1741	1.16745	1.1726	1913069
2007-09-28 00:00:00	1.1726	1.1732	1.16255	1.1635	2108327
2007-09-30 00:00:00	1.16234	1.16325	1.16205	1.16245	62202
2007-10-01 00:00:00	1.1627	1.1719	1.1625	1.16847	1663379
2007-10-02 00:00:00	1.1685	1.1779	1.1676	1.17515	1543572
2007-10-03 00:00:00	1.1752	1.1809	1.17125	1.1793	1812138
2007-10-04 00:00:00	1.1793	1.1814	1.17363	1.1744	1735071
2007-10-05 00:00:00	1.1744	1.1855	1.1743	1.1782	1529828
2007-10-07 00:00:00	1.17741	1.17747	1.176	1.1765	36655
2007-10-08 00:00:00	1.1765	1.187	1.1764	1.1864	1294377
2007-10-09 00:00:00	1.1864	1.1894	1.1825	1.183	1672330
2007-10-10 00:00:00	1.183	1.18465	1.1785	1.1839	1784749
2007-10-11 00:00:00	1.1839	1.1845	1.1769	1.1823	2121515
2007-10-12 00:00:00	1.1823	1.1879	1.18045	1.1844	2013048
2007-10-14 00:00:00	1.18455	1.18503	1.1833	1.1847	95793
2007-10-15 00:00:00	1.1847	1.1859	1.1777	1.1815	2651611
2007-10-16 00:00:00	1.1814	1.1846	1.1788	1.18215	2046703
2007-10-17 00:00:00	1.18215	1.18305	1.17785	1.17925	1347522
2007-10-18 00:00:00	1.17925	1.18	1.16625	1.1699	1363112
2007-10-19 00:00:00	1.1699	1.17355	1.16555	1.16585	1473940
2007-10-21 00:00:00	1.1627	1.1634	1.1599	1.161	115011
2007-10-22 00:00:00	1.161	1.17865	1.1607	1.1771	1460856
2007-10-23 00:00:00	1.1771	1.178	1.1702	1.17355	2259793
2007-10-24 00:00:00	1.17355	1.1775	1.17085	1.17245	2997601
2007-10-25 00:00:00	1.17245	1.1734	1.1635	1.16555	2648419
2007-10-26 00:00:00	1.16555	1.1664	1.16195	1.16395	2840787
2007-10-28 00:00:00	1.16385	1.16385	1.16156	1.16255	218557
2007-10-29 00:00:00	1.16255	1.1671	1.1606	1.16495	2959961
2007-10-30 00:00:00	1.16495	1.16705	1.1574	1.1585	3170401
2007-10-31 00:00:00	1.1585	1.1627	1.1557	1.1593	3335863
2007-11-01 00:00:00	1.15925	1.1639	1.1555	1.1573	3447822
2007-11-02 00:00:00	1.1572	1.15805	1.14915	1.15375	2766060
2007-11-04 00:00:00	1.15292	1.15332	1.15075	1.15195	154244
2007-11-05 00:00:00	1.15195	1.1557	1.151	1.15315	2450774
2007-11-06 00:00:00	1.1532	1.15415	1.1422	1.14395	1466594
