Time	Open	High	Low	Close	Volume
2007-08-29 00:00:00	2.1332	2.14249	2.13001	2.13751	7450
2007-08-30 00:00:00	2.13751	2.14559	2.12528	2.12757	11370
2007-08-31 00:00:00	2.12731	2.13334	2.12032	2.12819	9973
2007-09-02 00:00:00	2.12944	2.12944	2.12364	2.12465	1465
2007-09-03 00:00:00	2.12465	2.12798	2.12124	2.12289	11329
2007-09-04 00:00:00	2.12327	2.1294	2.10995	2.11358	11531
2007-09-05 00:00:00	2.11369	2.12929	2.11037	2.12773	11525
2007-09-06 00:00:00	2.12772	2.13673	2.12436	2.12788	11638
2007-09-07 00:00:00	2.1276	2.14163	2.12105	2.13947	10013
2007-09-09 00:00:00	2.13847	2.14338	2.13682	2.14234	1313
2007-09-10 00:00:00	2.14241	2.14763	2.12973	2.13298	11329
2007-09-11 00:00:00	2.13301	2.13388	2.11364	2.11936	11445
2007-09-12 00:00:00	2.11956	2.12228	2.10181	2.10256	11496
2007-09-13 00:00:00	2.10244	2.10383	2.0867	2.09013	11486
2007-09-14 00:00:00	2.09036	2.09152	2.06457	2.06626	10180
2007-09-16 00:00:00	2.06426	2.06759	2.06369	2.06759	1528
2007-09-17 00:00:00	2.06785	2.06848	2.04609	2.04884	11770
2007-09-18 00:00:00	2.04876	2.04964	2.03665	2.04035	11815
2007-09-19 00:00:00	2.03992	2.04082	2.02136	2.02793	11711
2007-09-20 00:00:00	2.02802	2.0343	2.00851	2.01042	11822
2007-09-21 00:00:00	2.01026	2.02633	1.99962	2.02049	10212
2007-09-23 00:00:00	2.02093	2.02167	2.0159	2.0176	1313
2007-09-24 00:00:00	2.01715	2.0295	2.01689	2.0255	11550
2007-09-25 00:00:00	2.02554	2.02905	2.01544	2.02574	11590
2007-09-26 00:00:00	2.02564	2.0351	2.02191	2.02485	11563
2007-09-27 00:00:00	2.02486	2.03375	2.01797	2.02976	11547
2007-09-28 00:00:00	2.02975	2.03621	2.02035	2.0306	10197
2007-09-30 00:00:00	2.03275	2.0335	2.02824	2.02923	1548
2007-10-01 00:00:00	2.02932	2.03534	2.02379	2.02753	11769
