Time	Open	High	Low	Close	Volume
2007-09-04 00:00:00	1.64595	1.6497	1.6436	1.6488	944589
2007-09-05 00:00:00	1.6488	1.6494	1.64263	1.6431	910777
2007-09-06 00:00:00	1.6431	1.64615	1.64205	1.6446	445034
2007-09-07 00:00:00	1.6446	1.6448	1.6338	1.6362	678499
2007-09-09 00:00:00	1.63502	1.63579	1.6331	1.6342	29940
2007-09-10 00:00:00	1.6343	1.63945	1.63293	1.63655	613004
2007-09-11 00:00:00	1.6366	1.646	1.63565	1.6451	1061778
2007-09-12 00:00:00	1.6451	1.6478	1.64085	1.6468	1013827
2007-09-13 00:00:00	1.6469	1.64975	1.64045	1.64339	1036511
2007-09-14 00:00:00	1.6433	1.6514	1.64277	1.6504	831559
2007-09-16 00:00:00	1.64904	1.65052	1.64782	1.64875	54141
2007-09-17 00:00:00	1.6488	1.64905	1.64376	1.6461	745412
2007-09-18 00:00:00	1.6461	1.6528	1.6431	1.6508	1012686
2007-09-19 00:00:00	1.6509	1.65595	1.6489	1.6525	1128612
2007-09-20 00:00:00	1.6524	1.6531	1.64435	1.64925	1429927
2007-09-21 00:00:00	1.6493	1.6537	1.6483	1.6518	797623
2007-09-23 00:00:00	1.65073	1.65191	1.65041	1.6512	29048
2007-09-24 00:00:00	1.6512	1.655	1.64973	1.65125	685528
2007-09-25 00:00:00	1.6513	1.6524	1.64685	1.6495	648714
2007-09-26 00:00:00	1.6495	1.6548	1.64836	1.65295	744754
2007-09-27 00:00:00	1.65295	1.66175	1.65218	1.66	675581
2007-09-28 00:00:00	1.66005	1.6615	1.6576	1.6601	1030639
2007-09-30 00:00:00	1.6595	1.66028	1.65843	1.65896	53195
2007-10-01 00:00:00	1.6592	1.6664	1.65895	1.66315	1129113
2007-10-02 00:00:00	1.6632	1.6659	1.6615	1.6633	1116008
2007-10-03 00:00:00	1.6633	1.6673	1.6614	1.6627	1342786
2007-10-04 00:00:00	1.6627	1.6639	1.65905	1.6601	1285712
2007-10-05 00:00:00	1.66	1.6662	1.65957	1.6654	1196518
2007-10-07 00:00:00	1.66375	1.66581	1.6637	1.6647	44123
2007-10-08 00:00:00	1.6646	1.6684	1.6636	1.6664	945428
2007-10-09 00:00:00	1.66635	1.67	1.66385	1.669	1430388
2007-10-10 00:00:00	1.669	1.6746	1.66814	1.6738	1371602
2007-10-11 00:00:00	1.67385	1.6828	1.6727	1.679	1685571
2007-10-12 00:00:00	1.679	1.6824	1.6756	1.6795	1720775
2007-10-14 00:00:00	1.67938	1.68008	1.677	1.6784	95421
2007-10-15 00:00:00	1.6784	1.6806	1.6755	1.6779	2322649
2007-10-16 00:00:00	1.6779	1.6786	1.6739	1.6758	1469941
2007-10-17 00:00:00	1.67575	1.6805	1.6713	1.67545	1004530
2007-10-18 00:00:00	1.67545	1.67695	1.6682	1.6719	1077751
2007-10-19 00:00:00	1.6719	1.6736	1.6673	1.66735	1183150
2007-10-21 00:00:00	1.6667	1.6671	1.6625	1.66475	174346
2007-10-22 00:00:00	1.66475	1.6706	1.66345	1.6688	2562682
2007-10-23 00:00:00	1.6688	1.67395	1.66665	1.67315	2534229
2007-10-24 00:00:00	1.67315	1.67335	1.66715	1.6718	1007880
2007-10-25 00:00:00	1.6718	1.6727	1.6677	1.66935	1299999
2007-10-26 00:00:00	1.6694	1.67565	1.6691	1.67535	3025034
2007-10-28 00:00:00	1.67551	1.67686	1.67429	1.675	391610
2007-10-29 00:00:00	1.675	1.6808	1.67445	1.6795	3117802
2007-10-30 00:00:00	1.6795	1.6797	1.6716	1.6729	3070509
2007-10-31 00:00:00	1.6729	1.6784	1.67095	1.6775	3687105
2007-11-01 00:00:00	1.6774	1.6789	1.6689	1.66955	3464973
2007-11-02 00:00:00	1.66955	1.67475	1.66705	1.67355	2805130
2007-11-04 00:00:00	1.67378	1.6741	1.67065	1.6711	216569
2007-11-05 00:00:00	1.67105	1.67285	1.6671	1.66935	2379084
2007-11-06 00:00:00	1.66935	1.6705	1.6633	1.666	1538401
2007-11-07 00:00:00	1.666	1.6664	1.65695	1.6582	1464021
2007-11-08 00:00:00	1.6582	1.66125	1.65165	1.65455	1377838
2007-11-09 00:00:00	1.65455	1.65475	1.6449	1.647	1769351
2007-11-11 00:00:00	1.64632	1.6467	1.6446	1.6458	39684
2007-11-12 00:00:00	1.6458	1.64785	1.6376	1.6406	1009609
2007-11-13 00:00:00	1.64045	1.647	1.6402	1.646	1210262
2007-11-14 00:00:00	1.64595	1.649	1.64365	1.6453	1090180
2007-11-15 00:00:00	1.6453	1.6476	1.63895	1.64105	1288175
2007-11-16 00:00:00	1.64105	1.6418	1.63495	1.63822	1180675
2007-11-18 00:00:00	1.63835	1.639	1.63735	1.63875	49399
2007-11-19 00:00:00	1.63875	1.64005	1.6349	1.6353	1693416
2007-11-20 00:00:00	1.6353	1.6429	1.6343	1.6404	2018397
2007-11-21 00:00:00	1.6404	1.64065	1.6346	1.6367	4720173
2007-11-22 00:00:00	1.6367	1.6382	1.6327	1.6347	4494230
2007-11-23 00:00:00	1.6347	1.6368	1.62985	1.63468	3761868
2007-11-25 00:00:00	1.63508	1.6374	1.6348	1.637	135795
2007-11-26 00:00:00	1.637	1.63965	1.63035	1.6316	1746163
2007-11-27 00:00:00	1.6316	1.64115	1.63145	1.6396	3820082
