Time	Open	High	Low	Close	Volume
2018-04-17 00:00:00	0.256	0.288	0.24	0.243	67462314
2018-04-18 00:00:00	0.243	0.265	0.242	0.262	31328123
2018-04-19 00:00:00	0.262	0.275	0.258	0.27	50860003
2018-04-20 00:00:00	0.27	0.304	0.266	0.301	71084300
2018-04-21 00:00:00	0.302	0.307	0.265	0.287	92719867
2018-04-22 00:00:00	0.287	0.297	0.277	0.282	48693853
2018-04-23 00:00:00	0.282	0.289	0.281	0.288	34341288
2018-04-24 00:00:00	0.288	0.32	0.286	0.309	90526083
2018-04-25 00:00:00	0.309	0.311	0.257	0.269	124688536
2018-04-26 00:00:00	0.269	0.294	0.255	0.293	68109654
2018-04-27 00:00:00	0.293	0.306	0.281	0.284	69781343
2018-04-28 00:00:00	0.284	0.365	0.282	0.357	168937900
2018-04-29 00:00:00	0.357	0.387	0.342	0.363	162840246
2018-04-30 00:00:00	0.363	0.364	0.33	0.341	93142640
2018-05-01 00:00:00	0.341	0.36	0.319	0.355	120368747
2018-05-02 00:00:00	0.355	0.376	0.345	0.372	65457710
2018-05-03 00:00:00	0.372	0.389	0.364	0.367	88326433
2018-05-04 00:00:00	0.367	0.369	0.347	0.358	56069291
2018-05-05 00:00:00	0.358	0.374	0.358	0.365	46962711
2018-05-06 00:00:00	0.365	0.366	0.335	0.347	63926893
2018-05-07 00:00:00	0.346	0.347	0.291	0.33	64060963
2018-05-08 00:00:00	0.331	0.346	0.316	0.322	45105036
2018-05-09 00:00:00	0.322	0.325	0.298	0.319	60635573
2018-05-10 00:00:00	0.319	0.322	0.291	0.291	38210546
2018-05-11 00:00:00	0.291	0.293	0.249	0.256	141274901
2018-05-12 00:00:00	0.256	0.279	0.234	0.266	145891645
2018-05-13 00:00:00	0.265	0.285	0.256	0.277	80814409
2018-05-14 00:00:00	0.277	0.278	0.251	0.267	91273093
2018-05-15 00:00:00	0.266	0.275	0.251	0.254	45482334
2018-05-16 00:00:00	0.254	0.256	0.237	0.252	52406380
2018-05-17 00:00:00	0.252	0.261	0.237	0.239	40168735
2018-05-18 00:00:00	0.239	0.245	0.23	0.243	42061912
2018-05-19 00:00:00	0.244	0.248	0.236	0.241	32607174
2018-05-20 00:00:00	0.242	0.26	0.238	0.256	47300723
2018-05-21 00:00:00	0.256	0.26	0.243	0.246	41754205
2018-05-22 00:00:00	0.246	0.247	0.218	0.22	46428702
2018-05-23 00:00:00	0.22	0.223	0.193	0.198	109714465
2018-05-24 00:00:00	0.198	0.21	0.189	0.207	77927032
2018-05-25 00:00:00	0.207	0.209	0.194	0.198	75352031
2018-05-26 00:00:00	0.198	0.204	0.194	0.195	75181301
2018-05-27 00:00:00	0.195	0.196	0.19	0.192	69065753
2018-05-28 00:00:00	0.192	0.194	0.171	0.172	97552906
2018-05-29 00:00:00	0.172	0.209	0.171	0.202	152230396
2018-05-30 00:00:00	0.202	0.217	0.197	0.208	170042605
2018-05-31 00:00:00	0.208	0.229	0.203	0.223	168752770
2018-06-01 00:00:00	0.223	0.229	0.213	0.22	120335382
2018-06-02 00:00:00	0.22	0.23	0.217	0.226	112561575
2018-06-03 00:00:00	0.226	0.237	0.223	0.227	118516883
2018-06-04 00:00:00	0.227	0.23	0.209	0.212	117544637
